"scientificName","decimalLongitude","decimalLatitude"
"Orbicella franksi",-79.9995,21.7142
"Orbicella franksi",-93.8159,27.8764
"Orbicella franksi",-87.817,18.2809
"Orbicella franksi",-64.7917,18.3467
"Orbicella franksi",-61.35,15.42
"Orbicella franksi",-62.9667,17.4648
"Orbicella franksi",-72.1835,21.818
"Orbicella franksi",-71.155,21.4582
"Orbicella franksi",-93.8184,27.8736
"Orbicella franksi",-93.6008,27.9105
"Orbicella franksi",-63.008,18.0107
"Orbicella franksi",-82.9428,24.6129
"Orbicella franksi",-82.9518,24.6091
"Orbicella franksi",-93.5988,27.9039
"Orbicella franksi",-81.1462,19.2913
"Orbicella franksi",-79.6459,21.4543
"Orbicella franksi",-81.7023,24.4994
"Orbicella franksi",-64.3375,18.5083
"Orbicella franksi",-93.6009,27.906
"Orbicella franksi",-80.1065,19.6664
"Orbicella franksi",-87.5333,19.1542
"Orbicella franksi",-93.8144,27.8764
"Orbicella franksi",-64.7629,18.3158
"Orbicella franksi",-64.7555,17.7871
"Orbicella franksi",-64.7209,18.2701
"Orbicella franksi",-79.5864,22.8369
"Orbicella franksi",-79.29,21.0898
"Orbicella franksi",-64.6787,18.3527
"Orbicella franksi",-93.8184,27.875
"Orbicella franksi",-93.8169,27.8732
"Orbicella franksi",-93.6007,27.907
"Orbicella franksi",-93.5999,27.9078
"Orbicella franksi",-93.5972,27.9061
"Orbicella franksi",-64.8318,18.2447
"Orbicella franksi",-87.9537,17.3553
"Orbicella franksi",-93.8196,27.8744
"Orbicella franksi",-93.5963,27.9091
"Orbicella franksi",-93.5993,27.9059
"Orbicella franksi",-87.2342,18.6624
"Orbicella franksi",-81.8486,12.1755
"Orbicella franksi",-93.6028,27.9077
"Orbicella franksi",-71.5177,21.4833
"Orbicella franksi",-81.3603,19.3976
"Orbicella franksi",-64.8311,18.3161
"Orbicella franksi",-63.2532,17.6433
"Orbicella franksi",-72.1732,21.8302
"Orbicella franksi",-77.2747,18.4728
"Orbicella franksi",-81.8586,12.1639
"Orbicella franksi",-87.6016,17.226
"Orbicella franksi",-93.8179,27.8759
"Orbicella franksi",-93.6013,27.9046
"Orbicella franksi",-80.1267,23.1014
"Orbicella franksi",-78.1828,20.6035
"Orbicella franksi",-64.7815,18.3639
"Orbicella franksi",-87.884,16.7413
"Orbicella franksi",-68.33,12.165
"Orbicella franksi",-93.8147,27.8732
"Orbicella franksi",-78.9568,20.7984
"Orbicella franksi",-81.3242,21.8625
"Orbicella franksi",-81.33,21.8625
"Orbicella franksi",-79.5673,21.219
"Orbicella franksi",-80.9019,23.2925
"Orbicella franksi",-64.6938,18.3476
"Orbicella franksi",-72.4745,21.6457
"Orbicella franksi",-93.5994,27.9078
"Orbicella franksi",-64.8538,18.31
"Orbicella franksi",-81.3954,19.3653
"Orbicella franksi",-87.5361,19.1458
"Orbicella franksi",-82.8095,24.6687
"Orbicella franksi",-64.7917,18.3481
"Orbicella franksi",-87.4478,19.9583
"Orbicella franksi",-65.2484,18.3311
"Orbicella franksi",-87.744,17.5938
"Orbicella franksi",-93.5979,27.9116
"Orbicella franksi",-93.815,27.8757
"Orbicella franksi",-68.3267,12.1658
"Orbicella franksi",-93.8188,27.8743
"Orbicella franksi",-93.6023,27.9192
"Orbicella franksi",-65.5666,18.3365
"Orbicella franksi",-82.3171,21.5628
"Orbicella franksi",-64.72,18.2715
"Orbicella franksi",-81.8425,12.1651
"Orbicella franksi",-87.6233,18.9022
"Orbicella franksi",-93.8123,27.8746
"Orbicella franksi",-82.8871,24.6681
"Orbicella franksi",-87.939,17.3858
"Orbicella franksi",-78.8552,20.763
"Orbicella franksi",-81.8638,12.1771
"Orbicella franksi",-93.5983,27.9068
"Orbicella franksi",-81.8465,12.163
"Orbicella franksi",-77.4986,18.4827
"Orbicella franksi",-63.2317,17.4868
"Orbicella franksi",-87.3165,18.5106
"Orbicella franksi",-93.6019,27.9091
"Orbicella franksi",-87.8268,18.2392
"Orbicella franksi",-93.6018,27.9196
"Orbicella franksi",-87.8156,18.3249
"Orbicella franksi",-87.608,17.2218
"Orbicella franksi",-64.7646,18.3176
"Orbicella franksi",-65.0924,18.2538
"Orbicella franksi",-64.6716,18.351
"Orbicella franksi",-80.026,19.6771
"Orbicella franksi",-79.4677,21.0758
"Orbicella franksi",-82.931,24.6429
"Orbicella franksi",-78.943,20.787
"Orbicella franksi",-93.5984,27.9073
"Orbicella franksi",-87.4433,19.8333
"Orbicella franksi",-78.2511,18.4259
"Orbicella franksi",-93.597,27.9063
"Orbicella franksi",-93.6037,27.9088
"Orbicella franksi",-93.5999,27.9105
"Orbicella franksi",-88.0495,16.9198
"Orbicella franksi",-79.9281,21.657
"Orbicella franksi",-64.7345,18.307
"Orbicella franksi",-93.6004,27.9127
"Orbicella franksi",-77.857,18.5261
"Orbicella franksi",-93.5982,27.9061
"Orbicella franksi",-81.5596,24.5139
"Orbicella franksi",-93.6019,27.9078
"Orbicella franksi",-71.2013,21.3735
"Orbicella franksi",-71.1105,21.4384
"Orbicella franksi",-80.5483,24.9317
"Orbicella franksi",-87.9044,17.1434
"Orbicella franksi",-94.0212,18.3953
"Orbicella franksi",-93.6009,27.9118
"Orbicella franksi",-93.6007,27.9133
"Orbicella franksi",-93.6007,27.9064
"Orbicella franksi",-87.5895,17.1875
"Orbicella franksi",-93.6027,27.9074
"Orbicella franksi",-81.8476,12.1807
"Orbicella franksi",-78.4653,20.587
"Orbicella franksi",-77.7449,18.5207
"Orbicella franksi",-64.8127,18.3637
"Orbicella franksi",-97.3691,27.3734
"Orbicella franksi",-93.5983,27.9046
"Orbicella franksi",-93.6016,27.9125
"Orbicella franksi",-77.4264,23.7909
"Orbicella franksi",-87.5927,17.1719
"Orbicella franksi",-78.1097,20.585
"Orbicella franksi",-97.0777,27.2808
"Orbicella franksi",-93.6007,27.9132
"Orbicella franksi",-81.2978,21.6119
"Orbicella franksi",-93.8143,27.8723
"Orbicella franksi",-81.3911,19.2862
"Orbicella franksi",-93.5999,27.9082
"Orbicella franksi",-88.3442,22.3023
"Orbicella franksi",-93.8132,27.8734
"Orbicella franksi",-93.8191,27.8741
"Orbicella franksi",-93.6004,27.913
"Orbicella franksi",-87.8837,21.5705
"Orbicella franksi",-88.0723,16.7226
"Orbicella franksi",-93.6011,27.9059
"Orbicella franksi",-82.7028,21.4773
"Orbicella franksi",-93.6003,27.9082
"Orbicella franksi",-78.847,20.761
"Orbicella franksi",-87.6175,18.9133
"Orbicella franksi",-81.4052,24.5461
"Orbicella franksi",-65.3268,18.2964
"Orbicella franksi",-72.187,21.814
"Orbicella franksi",-81.2472,21.8333
"Orbicella franksi",-81.164,19.3533
"Orbicella franksi",-93.597,27.9094
"Orbicella franksi",-81.3458,24.5612
"Orbicella franksi",-82.7786,21.4486
"Orbicella franksi",-93.6044,27.9091
"Orbicella franksi",-93.5994,27.9073
"Orbicella franksi",-63.215,17.6308
"Orbicella franksi",-78.9313,9.4768
"Orbicella franksi",-93.822,27.8732
"Orbicella franksi",-64.9414,18.3263
"Orbicella franksi",-93.6013,27.9064
"Orbicella franksi",-93.5984,27.9087
"Orbicella franksi",-93.6011,27.9094
"Orbicella franksi",-93.5973,27.9069
"Orbicella franksi",-81.8483,12.1547
"Orbicella franksi",-93.823,27.8722
"Orbicella franksi",-93.5964,27.908
"Orbicella franksi",-81.8339,12.1372
"Orbicella franksi",-81.8484,12.1554
"Orbicella franksi",-93.8209,27.8727
"Orbicella franksi",-64.899,18.3832
"Orbicella franksi",-76.9764,26.5972
"Orbicella franksi",-93.8214,27.8732
"Orbicella franksi",-64.6791,18.3491
"Orbicella franksi",-64.8382,18.274
"Orbicella franksi",-87.7506,18.5153
"Orbicella franksi",-64.7772,18.3572
"Orbicella franksi",-93.6014,27.9096
"Orbicella franksi",-87.5265,17.221
"Orbicella franksi",-93.5989,27.9133
"Orbicella franksi",-59.533,13.167
"Orbicella franksi",-93.6004,27.9109
"Orbicella franksi",-61.3491,12.6335
"Orbicella franksi",-66.7058,11.7664
"Orbicella franksi",-93.8133,27.8759
"Orbicella franksi",-93.8195,27.875
"Orbicella franksi",-63.06,17.9957
"Orbicella franksi",-93.5963,27.9082
"Orbicella franksi",-93.603,27.9189
"Orbicella franksi",-64.9663,18.307
"Orbicella franksi",-65.0986,18.2614
"Orbicella franksi",-68.3528,12.2183
"Orbicella franksi",-87.5369,19.1375
"Orbicella franksi",-93.5978,27.9046
"Orbicella franksi",-93.8204,27.8727
"Orbicella franksi",-93.5978,27.9082
"Orbicella franksi",-93.6031,27.9106
"Orbicella franksi",-65.0076,18.3649
"Orbicella franksi",-93.8174,27.8759
"Orbicella franksi",-64.773,18.3663
"Orbicella franksi",-78.8822,9.5595
"Orbicella franksi",-93.8154,27.8741
"Orbicella franksi",-87.6097,17.2183
"Orbicella franksi",-64.7578,18.3646
"Orbicella franksi",-93.8128,27.8741
"Orbicella franksi",-80.1121,19.6617
"Orbicella franksi",-93.5984,27.9069
"Orbicella franksi",-93.8185,27.8743
"Orbicella franksi",-93.6023,27.9068
"Orbicella franksi",-93.8198,27.8735
"Orbicella franksi",-93.6013,27.9073
"Orbicella franksi",-93.6024,27.91
"Orbicella franksi",-93.5981,27.9107
"Orbicella franksi",-77.2076,18.4496
"Orbicella franksi",-82.119,9.2673
"Orbicella franksi",-65.1015,18.2681
"Orbicella franksi",-93.8225,27.8727
"Orbicella franksi",-87.2483,18.605
"Orbicella franksi",-93.5998,27.9131
"Orbicella franksi",-64.7612,18.3687
"Orbicella franksi",-93.6035,27.9191
"Orbicella franksi",-93.6008,27.9136
"Orbicella franksi",-64.7055,18.3439
"Orbicella franksi",-93.5974,27.9101
"Orbicella franksi",-93.8164,27.875
"Orbicella franksi",-79.755,22.9492
"Orbicella franksi",-93.5993,27.9095
"Orbicella franksi",-93.6024,27.9087
"Orbicella franksi",-93.5962,27.9055
"Orbicella franksi",-64.6917,18.3304
"Orbicella franksi",-93.8144,27.875
"Orbicella franksi",-93.6011,27.913
"Orbicella franksi",-65.1202,18.2842
"Orbicella franksi",-93.5989,27.906
"Orbicella franksi",-93.6023,27.9095
"Orbicella franksi",-81.6735,21.5734
"Orbicella franksi",-93.6023,27.9055
"Orbicella franksi",-93.5984,27.9055
"Orbicella franksi",-93.6016,27.9119
"Orbicella franksi",-81.8557,12.1754
"Orbicella franksi",-93.6013,27.9118
"Orbicella franksi",-78.3116,18.3803
"Orbicella franksi",-82.3407,24.7806
"Orbicella franksi",-64.8186,18.3406
"Orbicella franksi",-81.8441,12.1596
"Orbicella franksi",-93.6028,27.9068
"Orbicella franksi",-64.6809,18.3409
"Orbicella franksi",-64.75,18.3333
"Orbicella franksi",-93.6014,27.9055
"Orbicella franksi",-78.3612,18.3008
"Orbicella franksi",-93.6034,27.91
"Orbicella franksi",-64.8328,18.2998
"Orbicella franksi",-93.8199,27.875
"Orbicella franksi",-93.6,27.906
"Orbicella franksi",-65.1028,18.2577
"Orbicella franksi",-80.3482,25.035
"Orbicella franksi",-93.8163,27.8764
"Orbicella franksi",-93.8147,27.8766
"Orbicella franksi",-93.6029,27.9091
"Orbicella franksi",-93.6002,27.9083
"Orbicella franksi",-93.6027,27.9192
"Orbicella franksi",-93.8149,27.8732
"Orbicella franksi",-93.5973,27.9077
"Orbicella franksi",-93.5997,27.9104
"Orbicella franksi",-63.2585,17.6163
"Orbicella franksi",-93.5999,27.906
"Orbicella franksi",-93.6024,27.9078
"Orbicella franksi",-93.6004,27.9087
"Orbicella franksi",-64.9678,18.2758
"Orbicella franksi",-93.6037,27.9107
"Orbicella franksi",-93.8189,27.8741
"Orbicella franksi",-93.6032,27.9098
"Orbicella franksi",-64.6979,18.3335
"Orbicella franksi",-93.6004,27.9111
"Orbicella franksi",-81.8439,12.1639
"Orbicella franksi",-71.5992,21.3727
"Orbicella franksi",-81.4175,21.891
"Orbicella franksi",-97.6327,22.3361
"Orbicella franksi",-93.8133,27.8755
"Orbicella franksi",-93.6022,27.9062
"Orbicella franksi",-93.6014,27.9087
"Orbicella franksi",-79.741,19.7582
"Orbicella franksi",-64.9954,18.3695
"Oulastrea crispata",120.483,14.433
"Oulastrea crispata",125.15,-14.58
"Oulastrea crispata",128.16,-3.7
"Oulastrea crispata",120.7,-9.9
"Oulastrea crispata",121.1,-6.4
"Oulastrea crispata",125,-14.4
"Oulastrea crispata",130.03,32.5
"Oulastrea crispata",121.17,13.45
"Oulastrea crispata",93,10
"Oulastrea crispata",120.9472,13.6305
"Oulastrea crispata",124.4,-15.5333
"Oulastrea crispata",93.7361,7.2378
"Oulastrea crispata",119.3856,-5.1361
"Oulastrea crispata",-86.6832,21.0917
"Oulastrea crispata",125.1167,-14.5333
"Oulastrea crispata",125.87,-14.27
"Oulastrea crispata",124.33,10.15
"Oulastrea crispata",130.67,31
"Oulastrea crispata",139.83,34.95
"Oulastrea crispata",119.17,-4.8
"Oulastrea crispata",145.461,-14.6999
"Oulastrea crispata",136.7,33.45
"Oulophyllia bennettae",54.2397,12.6487
"Oulophyllia bennettae",41.4,-1.8
"Oulophyllia bennettae",149.0352,-20.157
"Oulophyllia bennettae",146.43,-18.8116
"Oulophyllia bennettae",123.03,-12.28
"Oulophyllia bennettae",149.0547,-20.2927
"Oulophyllia bennettae",40.92,-2.36
"Oulophyllia bennettae",148.9343,-20.338
"Oulophyllia bennettae",119.3599,-17.2903
"Oulophyllia bennettae",148.6243,-20.0153
"Oulophyllia bennettae",148.9057,-20.1455
"Oulophyllia bennettae",148.97,-20.23
"Oulophyllia bennettae",145.5543,-15.7845
"Oulophyllia bennettae",146.55,-18.7667
"Oulophyllia bennettae",53.33,-5.41
"Oulophyllia bennettae",148.95,-20.0667
"Oulophyllia bennettae",134.4542,7.3043
"Oulophyllia bennettae",146.55,-18.766
"Oulophyllia bennettae",146.55,-18.5667
"Oulophyllia bennettae",146.835,-19.139
"Oulophyllia bennettae",149.0322,-20.3065
"Oulophyllia bennettae",148.554,-19.9957
"Oulophyllia bennettae",40.6851,-11.015
"Oulophyllia bennettae",149.4174,-20.9074
"Oulophyllia bennettae",145.502,-16.3021
"Oulophyllia bennettae",149.019,-20.2402
"Oulophyllia bennettae",149.0403,-20.2357
"Oulophyllia bennettae",145.4167,-15.4833
"Oulophyllia bennettae",118.25,-8.2
"Oulophyllia bennettae",149.1057,-20.266
"Oulophyllia bennettae",51.5,-10.2
"Oulophyllia bennettae",148.5138,-20.0813
"Oulophyllia bennettae",45.12,-12.78
"Oulophyllia bennettae",49.07,-12.13
"Oulophyllia bennettae",145.472,-14.68
"Oulophyllia bennettae",146.007,-17.1622
"Oulophyllia bennettae",143.411,-9.747
"Oulophyllia bennettae",40.7055,-14.3762
"Oulophyllia bennettae",146.48,-18.567
"Oulophyllia bennettae",146.878,-19.121
"Oulophyllia bennettae",143.43,-9.75
"Oulophyllia bennettae",146.5167,-18.7667
"Oulophyllia bennettae",148.8873,-20.1657
"Oulophyllia bennettae",145.567,-16.383
"Oulophyllia bennettae",148.576,-20.1045
"Oulophyllia bennettae",116.8447,-20.4136
"Oulophyllia bennettae",146.4833,-18.6
"Oulophyllia bennettae",46.28,-9.4
"Oulophyllia bennettae",146.58,-18.67
"Oulophyllia bennettae",148.5713,-20.0957
"Oulophyllia bennettae",145.2568,-14.6505
"Oulophyllia bennettae",146.489,-18.595
"Oulophyllia bennettae",145.9482,-16.6373
"Oulophyllia bennettae",47.25,-11.55
"Oulophyllia bennettae",59.63,-16.61
"Oulophyllia bennettae",149.0255,-20.1672
"Oulophyllia bennettae",48.6175,-12.8264
"Oulophyllia bennettae",132.057,-11.1852
"Oulophyllia bennettae",116.63,-20.53
"Oulophyllia bennettae",145.462,-14.6504
"Oulophyllia bennettae",48.7033,-12.4583
"Oulophyllia bennettae",146.4301,-18.8116
"Oulophyllia bennettae",146.533,-18.766
"Oulophyllia bennettae",146.511,-18.659
"Oulophyllia bennettae",148.7983,-20.3008
"Oulophyllia bennettae",145.45,-14.6667
"Oulophyllia bennettae",145.3633,-15.7173
"Oulophyllia bennettae",146.5333,-18.7667
"Oulophyllia bennettae",134.1067,-3.8967
"Oulophyllia bennettae",145.5607,-16.3925
"Oulophyllia bennettae",48.5953,-12.8269
"Oulophyllia bennettae",145.8013,-16.394
"Oulophyllia bennettae",134.5482,7.2623
"Oulophyllia bennettae",159.066,-31.533
"Oulophyllia bennettae",146.4833,-18.5667
"Oulophyllia bennettae",146.5167,-18.6833
"Oulophyllia bennettae",145.5667,-16.3833
"Oulophyllia bennettae",121.1,-6.4
"Oulophyllia bennettae",146.5667,-18.7167
"Oulophyllia bennettae",146.488,-18.551
"Oulophyllia bennettae",149.0745,-20.1613
"Oulophyllia bennettae",134.1,-3.9183
"Oulophyllia bennettae",93,10
"Oulophyllia bennettae",148.904,-20.147
"Oulophyllia bennettae",116.7847,-20.3866
"Oulophyllia bennettae",119.265,-17.35
"Oulophyllia bennettae",132.8317,-3.9367
"Oulophyllia bennettae",116.7167,-20.6666
"Oulophyllia bennettae",148.9748,-20.1755
"Oulophyllia bennettae",121.75,-14.01
"Oulophyllia bennettae",145.448,-14.658
"Oulophyllia bennettae",119.3439,-5.1236
"Oulophyllia bennettae",48.5447,-13.0397
"Oulophyllia bennettae",39.73,-4.02
"Oulophyllia bennettae",146.6678,-18.7757
"Oulophyllia bennettae",148.5138,-20.0811
"Oulophyllia bennettae",145.473,-14.6801
"Oulophyllia bennettae",145.461,-14.6999
"Oulophyllia bennettae",145.454,-14.6454
"Oulophyllia bennettae",119.17,-4.8
"Oulophyllia bennettae",119.2856,-5.1047
"Oulophyllia bennettae",148.6578,-20.1085
"Oulophyllia bennettae",145.466,-14.6935
"Oulophyllia bennettae",148.7132,-20.1127
"Oulophyllia bennettae",148.5139,-20.0811
"Oulophyllia bennettae",54.075,12.6783
"Oulophyllia bennettae",146.007,-17.1621
"Oulophyllia bennettae",145.44,-14.6836
"Oulophyllia bennettae",43.4927,-11.9432
"Oulophyllia bennettae",55.4,-21.1
"Oulophyllia bennettae",146.5667,-18.7667
"Oulophyllia bennettae",146.532,-18.772
"Oulophyllia bennettae",39.6,-8.5
"Oulophyllia bennettae",71.5,-6.2
"Oulophyllia bennettae",146.69,-18.76
"Oulophyllia bennettae",148.7983,-20.3009
"Oulophyllia bennettae",149.0555,-20.3083
"Oulophyllia bennettae",39.75,-8.1
"Oulophyllia bennettae",43.33,11.5
"Oulophyllia bennettae",120.5,-6.3
"Oulophyllia bennettae",124.9789,-14.5074
"Oulophyllia bennettae",146.5,-18.6
"Oulophyllia bennettae",146.483,-18.6
"Oulophyllia bennettae",40.45,-10.27
"Oulophyllia bennettae",145.46,-14.667
"Oulophyllia bennettae",116.5333,-20.55
"Oulophyllia crispa",146.0788,-17.2035
"Oulophyllia crispa",146.5167,-18.6833
"Oulophyllia crispa",149.0322,-20.3065
"Oulophyllia crispa",146.5167,-18.7667
"Oulophyllia crispa",145.5667,-16.3833
"Oulophyllia crispa",73.167,-0.633
"Oulophyllia crispa",145.4424,-15.9979
"Oulophyllia crispa",145.5598,-16.3833
"Oulophyllia crispa",148.3603,-19.9878
"Oulophyllia crispa",148.07,-18.85
"Oulophyllia crispa",146.6667,-18.776
"Oulophyllia crispa",148.5139,-20.0811
"Oulophyllia crispa",146.563,-17.5797
"Oulophyllia crispa",144.0833,-9.9167
"Oulophyllia crispa",145.2568,-14.6505
"Oulophyllia crispa",149.0097,-20.1723
"Oulophyllia crispa",-169.6496,-14.1774
"Oulophyllia crispa",145.774,-16.3768
"Oulophyllia crispa",149.1057,-20.266
"Oulophyllia crispa",125.2175,-14.2913
"Oulophyllia crispa",145.6213,15.0803
"Oulophyllia crispa",149.4236,-20.9259
"Oulophyllia crispa",134.57,7.83
"Oulophyllia crispa",145.4622,-15.7433
"Oulophyllia crispa",48.25,-13.3333
"Oulophyllia crispa",148.85,-20.3333
"Oulophyllia crispa",146.5,-18.6667
"Oulophyllia crispa",113.75,-22
"Oulophyllia crispa",145.3265,-15.5003
"Oulophyllia crispa",146.007,-17.1621
"Oulophyllia crispa",150.08,-20.97
"Oulophyllia crispa",149.0255,-20.1672
"Oulophyllia crispa",123.9,-5.8
"Oulophyllia crispa",145.9333,-16.6667
"Oulophyllia crispa",148.554,-19.9957
"Oulophyllia crispa",32.739,-27.487
"Oulophyllia crispa",145.6597,-16.2623
"Oulophyllia crispa",148.8127,-20.2522
"Oulophyllia crispa",48.9575,-12.2661
"Oulophyllia crispa",49.0578,-12.1214
"Oulophyllia crispa",150.0833,-20.95
"Oulophyllia crispa",145.5667,-16.3795
"Oulophyllia crispa",146.489,-18.595
"Oulophyllia crispa",149.2677,-20.7968
"Oulophyllia crispa",146,-16.65
"Oulophyllia crispa",145.47,-15.736
"Oulophyllia crispa",120.7448,21.9301
"Oulophyllia crispa",48.5447,-13.0397
"Oulophyllia crispa",144.114,-9.904
"Oulophyllia crispa",143.411,-9.747
"Oulophyllia crispa",48.9894,-12.2397
"Oulophyllia crispa",149.432,-20.9034
"Oulophyllia crispa",145.6885,-16.4422
"Oulophyllia crispa",148.8489,-20.4251
"Oulophyllia crispa",145.6563,-16.2838
"Oulophyllia crispa",145.45,-15.72
"Oulophyllia crispa",145.467,-14.6889
"Oulophyllia crispa",144.07,-9.92
"Oulophyllia crispa",165.33,11.699
"Oulophyllia crispa",145.6595,-16.2878
"Oulophyllia crispa",73.1667,-0.6333
"Oulophyllia crispa",93,10
"Oulophyllia crispa",148.8122,-20.2534
"Oulophyllia crispa",40.92,-2.36
"Oulophyllia crispa",40.7055,-14.3762
"Oulophyllia crispa",145.4313,-15.6382
"Oulophyllia crispa",148.5713,-20.0957
"Oulophyllia crispa",145.5556,14.8597
