"scientificName","decimalLongitude","decimalLatitude","depth","symbio"
"Goniopora tenuidens",159.066,-31.533,NA,"z"
"Goniopora tenuidens",159.066,-31.533,NA,"z"
"Goniopora tenuidens",159.066,-31.533,NA,"z"
"Gyrosmilia interrupta",21.116667,-55.533333,NA,"z"
"Gyrosmilia interrupta",21.1166667938,-55.5333328247,NA,"z"
"Herpolitha limax",21.1166667938,-55.5333328247,NA,"z"
"Heterocyathus aequicostatus",131.839996338,32.3499984741,190,"ap"
"Heterocyathus aequicostatus",134.839996338,33.7099990845,152,"ap"
"Heterocyathus aequicostatus",135.289993286,33.1899986267,NA,"ap"
"Heterocyathus aequicostatus",131.440002441,31.2199993134,181,"ap"
"Heterocyathus aequicostatus",141.630004883,40.5900001526,55,"ap"
"Heterocyathus aequicostatus",133.809997559,33.2599983215,407.5,"ap"
"Heterocyathus aequicostatus",141.919998169,40.2799987793,86,"ap"
"Heterocyathus aequicostatus",129.740005493,32.2900009155,119,"ap"
"Heterocyathus aequicostatus",138.720001221,34.6899986267,188,"ap"
"Heterocyathus aequicostatus",129.550003052,32.2700004578,223,"ap"
"Heterocyathus aequicostatus",141.179992676,35.4199981689,375,"ap"
"Heterocyathus aequicostatus",135.11000061,33.6599998474,154,"ap"
"Heterocyathus aequicostatus",159.2404938,-31.87400055,78.5,"ap"
"Heterocyathus aequicostatus",131.625,31.5799999237,155,"ap"
"Heterocyathus aequicostatus",138.440002441,34.5999984741,123,"ap"
"Heterocyathus aequicostatus",132.809997559,32.4399986267,658,"ap"
"Heterocyathus aequicostatus",132.770004272,32.5,344,"ap"
"Heterocyathus alternatus",130.574996948,31.4861106873,71,"ap"
"Heterocyathus sulcatus",138.766998291,35.033000946,119,"ap"
"Heteropsammia cochlea",135.270004272,33.7200012207,46,"ap"
"Heteropsammia cochlea",159.0367,-31.4317,131,"ap"
"Homophyllia australis",120.120002747,-33.9199981689,8,"z"
"Homophyllia australis",135.9120026,-34.72999954,NA,"z"
"Homophyllia australis",115.690002441,-32.2700004578,4.5,"z"
"Homophyllia australis",116,-34.8400001526,NA,"z"
"Homophyllia australis",159.08333,-31.55,NA,"z"
"Homophyllia australis",138.23,-34.83,NA,"z"
"Homophyllia australis",117.36000061,-34.9700012207,2,"z"
"Homophyllia australis",137.7899933,-35.16199875,9,"z"
"Homophyllia australis",115.5,-32,NA,"z"
"Homophyllia australis",115.75,-32.0600013733,7,"z"
"Homophyllia australis",115.160003662,-34.3100013733,NA,"z"
"Homophyllia australis",147.31013,-39.46937,10,"z"
"Homophyllia australis",147.31013,-39.46937,10,"z"
"Homophyllia australis",144.88,-38.1,NA,"z"
"Homophyllia australis",-64.7799987793,32.3199996948,NA,"z"
"Homophyllia australis",118.400001526,-34.8800010681,NA,"z"
"Homophyllia australis",147.31013,-39.46937,10,"z"
"Homophyllia australis",135.912002563,-34.7299995422,NA,"z"
"Homophyllia australis",115.720001221,-32.2000007629,3.5,"z"
"Homophyllia australis",122.580001831,-33.9199981689,NA,"z"
"Homophyllia australis",144.899993896,-38.0999984741,NA,"z"
"Homophyllia australis",115.669998169,-32.2000007629,NA,"z"
"Homophyllia australis",137.789993286,-35.1619987488,9,"z"
"Homophyllia australis",134.8833008,-33.65000153,16,"z"
"Homophyllia australis",117.970001221,-35.0499992371,11,"z"
"Homophyllia australis",117.970001221,-35.0499992371,11,"z"
"Homophyllia australis",144.9833069,-37.91669846,NA,"z"
"Homophyllia australis",147.30122,-39.44478,10,"z"
"Homophyllia australis",135.9120026,-34.72999954,NA,"z"
"Homophyllia australis",115.519996643,-32,NA,"z"
"Homophyllia australis",115.690002441,-32.2700004578,4.5,"z"
"Homophyllia australis",115.6667,-32.2,NA,"z"
"Homophyllia australis",115.720001221,-32.2000007629,3.5,"z"
"Homophyllia australis",120.1200027,-33.91999817,8,"z"
"Homophyllia australis",144.8999939,-38.09999847,NA,"z"
"Homophyllia australis",135.912002563,-34.7299995422,NA,"z"
"Homophyllia australis",122.5800018,-33.91999817,NA,"z"
"Homophyllia bowerbanki",159.066,-31.533,NA,"z"
"Homophyllia bowerbanki",159.0679932,-31.51499939,8,"z"
"Homophyllia bowerbanki",159.067993164,-31.5149993896,1,"z"
"Homophyllia bowerbanki",159.067993164,-31.5149993896,8,"z"
"Homophyllia bowerbanki",159.15,-31.466,NA,"z"
"Homophyllia bowerbanki",159.0679932,-31.51499939,10,"z"
"Homophyllia bowerbanki",159.067993164,-31.5149993896,10,"z"
"Homophyllia bowerbanki",159.0679932,-31.51499939,10,"z"
"Homophyllia bowerbanki",159.061,-31.539,NA,"z"
"Homophyllia bowerbanki",159.066,-31.533,NA,"z"
"Homophyllia bowerbanki",159.15,-31.46667,NA,"z"
"Homophyllia bowerbanki",159.066,-31.533,NA,"z"
"Homophyllia bowerbanki",159.066,-31.533,NA,"z"
"Homophyllia bowerbanki",159.066,-31.533,NA,"z"
"Homophyllia bowerbanki",159.15,-31.46667,NA,"z"
"Homophyllia bowerbanki",159.0679932,-31.51499939,8,"z"
"Homophyllia bowerbanki",159.066,-31.533,NA,"z"
"Homophyllia bowerbanki",159.066,-31.533,NA,"z"
"Homophyllia bowerbanki",159.066,-31.533,NA,"z"
"Homophyllia bowerbanki",159.066,-31.533,NA,"z"
"Homophyllia bowerbanki",159.067993164,-31.5149993896,15,"z"
"Homophyllia bowerbanki",159.067993164,-31.5149993896,10,"z"
"Homophyllia bowerbanki",159.0679932,-31.51499939,15,"z"
"Homophyllia bowerbanki",159.066,-31.533,NA,"z"
"Homophyllia bowerbanki",159.067993164,-31.5149993896,8,"z"
"Homophyllia bowerbanki",159.15,-31.46667,NA,"z"
"Homophyllia bowerbanki",159.15,-31.46667,NA,"z"
"Homophyllia bowerbanki",159.0679932,-31.51499939,1,"z"
"Homophyllia bowerbanki",159.066,-31.533,NA,"z"
"Homophyllia bowerbanki",159.066,-31.533,NA,"z"
"Homophyllia bowerbanki",159.15,-31.46667,NA,"z"
"Horastrea indica",21.116667,-55.533333,NA,"z"
"Horastrea indica",21.1166667938,-55.5333328247,NA,"z"
"Hydnophora exesa",159.066,-31.533,NA,"z"
"Hydnophora exesa",135.369995117,33.7799987793,NA,"z"
"Hydnophora exesa",130.300003052,31.25,NA,"z"
"Hydnophora exesa",133.600006104,33.5299987793,NA,"z"
"Hydnophora exesa",131.380004883,31.5300006866,NA,"z"
"Hydnophora exesa",139.830001831,34.9500007629,NA,"z"
"Hydnophora exesa",139.830001831,34.9500007629,NA,"z"
"Hydnophora exesa",130.029998779,32.1699981689,NA,"z"
"Hydnophora exesa",129.630004883,32.9199981689,NA,"z"
"Hydnophora exesa",131.800003052,32.6699981689,NA,"z"
"Hydnophora exesa",130.029998779,32.1699981689,NA,"z"
"Hydnophora exesa",27.9300003052,-32.9599990845,NA,"z"
"Hydnophora exesa",138.199996948,35.0800018311,NA,"z"
"Hydnophora exesa",131.470001221,31.6200008392,NA,"z"
"Hydnophora exesa",129.630004883,32.9199981689,NA,"z"
"Hydnophora exesa",130.220001221,31.2999992371,NA,"z"
"Hydnophora exesa",136.699996948,33.4500007629,NA,"z"
"Hydnophora exesa",130.669998169,31.2800006866,NA,"z"
"Hydnophora exesa",132.880004883,32.7799987793,NA,"z"
"Hydnophora exesa",159.066,-31.533,NA,"z"
"Hydnophora exesa",135.080001831,33.9500007629,NA,"z"
"Hydnophora exesa",135.369995117,33.7799987793,NA,"z"
"Hydnophora exesa",130.029998779,32.1699981689,NA,"z"
"Hydnophora exesa",132.880004883,32.7799987793,NA,"z"
"Hydnophora exesa",132.880004883,32.7799987793,NA,"z"
"Hydnophora exesa",131.470001221,31.6200008392,NA,"z"
"Hydnophora exesa",131.800003052,32.6699981689,NA,"z"
"Hydnophora exesa",133.600006104,33.5299987793,NA,"z"
"Hydnophora exesa",133.300003052,33.3699989319,NA,"z"
"Hydnophora exesa",130.029998779,32.5,NA,"z"
"Hydnophora exesa",134.169998169,33.25,NA,"z"
"Hydnophora exesa",138.199996948,35.0800018311,NA,"z"
"Hydnophora exesa",135.080001831,33.9500007629,NA,"z"
"Hydnophora exesa",139.830001831,34.9500007629,NA,"z"
"Hydnophora exesa",159.066,-31.533,NA,"z"
"Hydnophora exesa",135.5,33.5499992371,NA,"z"
"Hydnophora exesa",135.369995117,33.7799987793,NA,"z"
"Hydnophora exesa",135.080001831,33.9500007629,NA,"z"
"Hydnophora exesa",134.169998169,33.25,NA,"z"
"Hydnophora exesa",131.470001221,31.6200008392,NA,"z"
"Hydnophora exesa",136.699996948,33.4500007629,NA,"z"
"Hydnophora exesa",130.75,31.2199993134,NA,"z"
"Hydnophora exesa",159.066,-31.533,NA,"z"
"Hydnophora exesa",129.830001831,31.7800006866,NA,"z"
"Hydnophora exesa",131.470001221,31.6200008392,NA,"z"
"Hydnophora grandis",138.199996948,35.0800018311,NA,"z"
"Hydnophora microconos",21.1166667938,-55.5333328247,NA,"z"
"Hydnophora microconos",21.116667,-55.533333,NA,"z"
"Isophyllia sinuosa",-64.7799987793,32.3199996948,NA,"z"
"Isophyllia sinuosa",-64.7799987793,32.3199996948,NA,"z"
"Isophyllia sinuosa",-64.7799987793,32.3199996948,NA,"z"
"Isophyllia sinuosa",-64.7799987793,32.3199996948,NA,"z"
"Isophyllia sinuosa",-64.666625,32.369633,12,"z"
"Isophyllia sinuosa",-64.75,32.3330001831,NA,"z"
"Isophyllia sinuosa",-64.75,32.2700004578,NA,"z"
"Isophyllia sinuosa",-64.7799987793,32.3199996948,NA,"z"
"Isopora cuneata",159.05833,-31.53166,NA,"z"
"Isopora cuneata",159.083,-31.55,NA,"z"
"Isopora cuneata",159.05833,-31.53166,NA,"z"
"Isopora cuneata",159.05833,-31.53166,NA,"z"
"Isopora cuneata",159.04667,-31.52167,NA,"z"
"Isopora cuneata",159.07333,-31.515,NA,"z"
"Isopora cuneata",159.07333,-31.515,NA,"z"
"Isopora cuneata",159.05167,-31.51833,NA,"z"
"Isopora cuneata",159.06666,-31.5,NA,"z"
"Isopora cuneata",159.083,-31.55,NA,"z"
"Isopora cuneata",159.05833,-31.53166,NA,"z"
"Isopora cuneata",159.07,-31.53833,NA,"z"
"Isopora cuneata",159.06833,-31.51,NA,"z"
"Isopora cuneata",159.10166,-31.55667,NA,"z"
"Isopora cuneata",159.083,-31.55,NA,"z"
"Isopora cuneata",159.07166,-31.55166,NA,"z"
"Isopora cuneata",159.083,-31.55,NA,"z"
"Isopora palifera",159.1499939,-31.46999931,NA,"z"
"Isopora palifera",159.05,-31.528,NA,"z"
"Isopora palifera",159.149993896,-31.4699993134,NA,"z"
"Isopora palifera",159.061,-31.539,NA,"z"
"Leptastrea purpurea",132.880004883,32.7799987793,NA,"z"
"Leptastrea purpurea",130.75,31.2199993134,NA,"z"
"Leptastrea purpurea",135.369995117,33.7799987793,NA,"z"
"Leptastrea purpurea",130.580001831,31.5499992371,NA,"z"
"Leptastrea purpurea",134.169998169,33.25,NA,"z"
"Leptastrea purpurea",131.470001221,31.6200008392,NA,"z"
"Leptastrea purpurea",131.800003052,32.6699981689,NA,"z"
"Leptastrea purpurea",138.199996948,35.0800018311,NA,"z"
"Leptastrea purpurea",135.369995117,33.7799987793,NA,"z"
"Leptastrea purpurea",135.369995117,33.7799987793,NA,"z"
"Leptastrea purpurea",130.580001831,31.5499992371,NA,"z"
"Leptastrea purpurea",135.369995117,33.7799987793,NA,"z"
"Leptastrea purpurea",129.830001831,31.7800006866,NA,"z"
"Leptastrea purpurea",139.830001831,34.9500007629,NA,"z"
"Leptastrea purpurea",130.029998779,32.1699981689,NA,"z"
"Leptastrea purpurea",130.029998779,32.1699981689,NA,"z"
"Leptastrea transversa",159.066,-31.533,NA,"z"
"Leptastrea transversa",159.066,-31.533,NA,"z"
"Leptastrea transversa",21.1166667938,-55.5333328247,NA,"z"
"Leptastrea transversa",159.066,-31.533,NA,"z"
"Leptoseris hawaiiensis",159.061,-31.539,NA,"z"
"Leptoseris hawaiiensis",159.0679932,-31.51499939,10,"z"
"Leptoseris hawaiiensis",159.067993164,-31.5149993896,10,"z"
"Leptoseris hawaiiensis",159.066,-31.533,NA,"z"
"Leptoseris hawaiiensis",159.15,-31.46667,NA,"z"
"Leptoseris hawaiiensis",159.067993164,-31.5149993896,10,"z"
"Leptoseris hawaiiensis",159.0679932,-31.51499939,10,"z"
"Leptoseris hawaiiensis",21.1166667938,-55.5333328247,NA,"z"
"Leptoseris mycetoseroides",138.199996948,35.0800018311,NA,"z"
"Leptoseris mycetoseroides",21.116667,-55.533333,NA,"z"
"Leptoseris mycetoseroides",130.029998779,32.5,NA,"z"
"Leptoseris mycetoseroides",21.1166667938,-55.5333328247,NA,"z"
"Leptoseris mycetoseroides",21.116667,-55.533333,NA,"z"
"Leptoseris mycetoseroides",21.1166667938,-55.5333328247,NA,"z"
"Leptoseris scabra",159.0679932,-31.51499939,8,"z"
"Leptoseris scabra",159.066,-31.533,NA,"z"
"Leptoseris scabra",159.15,-31.466,NA,"z"
"Leptoseris scabra",159.067993164,-31.5149993896,8,"z"
"Leptoseris scabra",21.1166667938,-55.5333328247,NA,"z"
"Leptoseris scabra",21.116667,-55.533333,NA,"z"
"Lithophyllon repanda",117.970001221,-35.0499992371,NA,"z"
"Lithophyllon undulatum",135.74333,33.48027,NA,"z"
"Lithophyllon undulatum",132.880004883,32.7799987793,NA,"z"
"Lithophyllon undulatum",135.369995117,33.7799987793,NA,"z"
"Lithophyllon undulatum",135.369995117,33.7799987793,NA,"z"
"Lithophyllon undulatum",130.029998779,32.5,NA,"z"
"Lithophyllon undulatum",135.369995117,33.7799987793,NA,"z"
"Lithophyllon undulatum",129.630004883,32.9199981689,NA,"z"
"Lithophyllon undulatum",135.369995117,33.7799987793,NA,"z"
"Lithophyllon undulatum",135.369995117,33.7799987793,NA,"z"
"Lithophyllon undulatum",129.630004883,32.9199981689,NA,"z"
"Lithophyllon undulatum",130.029998779,32.1699981689,NA,"z"
"Lithophyllon undulatum",135.369995117,33.7799987793,NA,"z"
"Lithophyllon undulatum",131.380004883,31.5300006866,NA,"z"
"Lithophyllon undulatum",135.369995117,33.7799987793,NA,"z"
"Lithophyllon undulatum",129.830001831,31.7800006866,NA,"z"
"Lithophyllon undulatum",135.369995117,33.7799987793,NA,"z"
"Lithophyllon undulatum",130.029998779,32.1699981689,NA,"z"
"Lithophyllon undulatum",135.369995117,33.7799987793,NA,"z"
"Lithophyllon undulatum",136.800003052,38.0299987793,NA,"z"
"Lithophyllon undulatum",138.199996948,35.0800018311,NA,"z"
"Lithophyllon undulatum",135.369995117,33.7799987793,NA,"z"
"Lithophyllon undulatum",135.369995117,33.7799987793,NA,"z"
"Lithophyllon undulatum",136.800003052,38.0299987793,NA,"z"
"Lithophyllon undulatum",129.630004883,32.9199981689,NA,"z"
"Lithophyllon undulatum",135.369995117,33.7799987793,NA,"z"
"Lobactis scutaria",21.1166667938,-55.5333328247,NA,"z"
"Lobophyllia corymbosa",21.1166667938,-55.5333328247,NA,"z"
"Lobophyllia corymbosa",21.116667,-55.533333,NA,"z"
"Lobophyllia corymbosa",115.5667,-32,NA,"z"
"Lobophyllia hemprichii",135.369995117,33.7799987793,NA,"z"
"Lobophyllia hemprichii",130.220001221,31.2999992371,NA,"z"
"Lobophyllia hemprichii",21.1166667938,-55.5333328247,NA,"z"
"Lobophyllia hemprichii",127,33.25,NA,"z"
"Lobophyllia radians",131.380004883,31.5300006866,NA,"z"
"Lobophyllia radians",133.300003052,33.3699989319,NA,"z"
"Lobophyllia radians",133.300003052,33.3699989319,NA,"z"
"Lobophyllia radians",133.300003052,33.3699989319,NA,"z"
"Lobophyllia recta",130.300003052,31.25,NA,"z"
"Lobophyllia recta",130.300003052,31.25,NA,"z"
"Lobophyllia recta",21.1166667938,-55.5333328247,NA,"z"
"Lobophyllia recta",133.300003052,33.3699989319,NA,"z"
"Lobophyllia recta",133.300003052,33.3699989319,NA,"z"
"Lobophyllia recta",21.116667,-55.533333,NA,"z"
"Lobophyllia recta",130.5,31.2000007629,NA,"z"
"Lobophyllia robusta",130.220001221,31.2999992371,NA,"z"
"Lobophyllia robusta",133.300003052,33.3699989319,NA,"z"
"Lobophyllia robusta",132.880004883,32.7799987793,NA,"z"
"Lobophyllia robusta",129.830001831,31.7800006866,NA,"z"
"Lobophyllia robusta",130.220001221,31.2999992371,NA,"z"
"Lobophyllia robusta",130.220001221,31.2999992371,NA,"z"
"Lobophyllia robusta",138.199996948,35.0800018311,NA,"z"
"Lobophyllia robusta",138.199996948,35.0800018311,NA,"z"
"Lobophyllia robusta",132.880004883,32.7799987793,NA,"z"
"Lobophyllia robusta",129.830001831,31.7800006866,NA,"z"
"Lobophyllia robusta",138.199996948,35.0800018311,NA,"z"
"Lobophyllia valenciennesii",133.300003052,33.3699989319,NA,"z"
"Lobophyllia vitiensis",159.067993164,-31.5149993896,1,"z"
"Lobophyllia vitiensis",159.0679932,-31.51499939,8,"z"
"Lobophyllia vitiensis",159.067993164,-31.5149993896,2.5,"z"
"Lobophyllia vitiensis",159.0679932,-31.51499939,10,"z"
"Lobophyllia vitiensis",159.067993164,-31.5149993896,8,"z"
"Lobophyllia vitiensis",159.0679932,-31.51499939,2.5,"z"
"Lobophyllia vitiensis",159.067993164,-31.5149993896,10,"z"
"Lobophyllia vitiensis",159.067993164,-31.5149993896,15,"z"
"Lobophyllia vitiensis",159.0679932,-31.51499939,1,"z"
"Lobophyllia vitiensis",159.0679932,-31.51499939,15,"z"
"Madracis asperula",-65.0699996948,32.1199989319,30,"ap"
"Madracis asperula",-27.5066699982,-56.3366699219,131.5,"ap"
"Madracis asperula",-17,32.7400016785,NA,"ap"
"Madracis auretenra",-64.9800033569,32.25,6,"az"
"Madracis auretenra",-64.666625,32.369633,12,"az"
"Madracis auretenra",-64.9768829346,32.2512321472,6,"az"
"Madracis decactis",-64.7200012207,32.3300018311,1.5,"az"
"Madracis decactis",-64.75,32.2700004578,NA,"az"
"Madracis decactis",-64.6628833,32.33763,1014,"az"
"Madracis decactis",-64.7799987793,32.3199996948,NA,"az"
"Madracis pharensis",23.92027778,40.06305556,30,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",35.0200004578,32.8300018311,NA,"ap"
"Madracis pharensis",25.7000007629,37.5999984741,NA,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",-27.4750003815,35.9169998169,31,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",23.35,38.5,NA,"ap"
"Madracis pharensis",-11.5500001907,36.4900016785,290,"ap"
"Madracis pharensis",26.14,38.48,NA,"ap"
"Madracis pharensis",-11.55,36.4983333333,290,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",23.3589992523193,38.5040016174316,NA,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",26.0990009307861,38.556999206543,NA,"ap"
"Madracis pharensis",23.9249992370605,39.9650001525879,NA,"ap"
"Madracis pharensis",-28.0100002289,39.0499992371,40,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",-11.5500001907349,36.5,150,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",23.916964,40.157881,30,"ap"
"Madracis pharensis",-11.55,36.4983333333,NA,"ap"
"Madracis pharensis",23.91916667,39.96222222,30,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",23.916964,40.157881,30,"ap"
"Madracis pharensis",-74.2933273315,37.3450012207,1172,"ap"
"Madracis pharensis",23.91916667,39.96222222,30,"ap"
"Madracis pharensis",22.6499996185,38.2000007629,NA,"ap"
"Madracis pharensis",23.92027778,40.06305556,30,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",23.92,39.96,NA,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",23.91916667,39.96222222,40,"ap"
"Madracis pharensis",-11.5500001907,36.4983329773,290,"ap"
"Manicina areolata",18.4300003052,-34.1800003052,15,"z"
"Manicina areolata",-86,34.766998291,NA,"z"
"Manicina areolata",18.4386005402,-34.1888999939,27.5,"z"
"Meandrina meandrites",-64.75,32.3330001831,NA,"z"
"Meandrina meandrites",-64.7799987793,32.3199996948,NA,"z"
"Meandrina meandrites",-64.75,32.3330001831,NA,"z"
"Merulina ampliata",129.830001831,31.7800006866,NA,"z"
"Merulina ampliata",131.800003052,32.6699981689,NA,"z"
"Micromussa amakusensis",130,32.33333,NA,"z"
"Micromussa lordhowensis",159.15,-31.46667,NA,"z"
"Micromussa lordhowensis",159.061,-31.529,NA,"z"
"Micromussa lordhowensis",159.15,-31.46667,NA,"z"
"Montastraea cavernosa",-64.6855,32.32716,68,"z"
"Montastraea cavernosa",-64.75,32.3330001831,NA,"z"
"Montastraea cavernosa",-64.75,32.3330001831,NA,"z"
"Montastraea cavernosa",-64.75,32.3330001831,NA,"z"
"Montipora aequituberculata",159.059,-31.547,NA,"z"
"Montipora aequituberculata",159.15,-31.46667,NA,"z"
"Montipora angulata",159.15,-31.46667,NA,"z"
"Montipora capricornis",-178.82666,-31.35416,NA,"z"
"Montipora danae",159.061,-31.539,NA,"z"
"Montipora danae",159.066,-31.533,NA,"z"
"Montipora danae",159.066,-31.533,NA,"z"
"Montipora danae",159.15,-31.46667,NA,"z"
"Montipora danae",159.15,-31.46667,NA,"z"
"Montipora danae",159.07,-31.543,NA,"z"
"Montipora danae",159.066,-31.533,NA,"z"
"Montipora danae",159.15,-31.46667,NA,"z"
"Montipora foliosa",21.116667,-55.533333,NA,"z"
"Montipora foliosa",159.066,-31.533,NA,"z"
"Montipora foliosa",21.1166667938,-55.5333328247,NA,"z"
"Montipora foveolata",159.066,-31.533,NA,"z"
"Montipora grisea",159.15,-31.46667,NA,"z"
"Montipora grisea",159.15,-31.46667,NA,"z"
"Montipora informis",159.066,-31.533,NA,"z"
"Montipora informis",159.066,-31.533,NA,"z"
"Montipora mollis",115.7167,-31.8166,NA,"z"
"Montipora mollis",115.5328,-32.0327,NA,"z"
"Montipora mollis",115.4167,-31.0833,NA,"z"
"Montipora mollis",115.519996643,-32,3,"z"
"Montipora mollis",115.5,-31.9827,NA,"z"
"Montipora mollis",115.0669,-33.5669,NA,"z"
"Montipora mollis",115.319999695,-31,NA,"z"
"Montipora mollis",115.669998169,-32.2000007629,21,"z"
"Montipora mollis",115.5,-32,NA,"z"
"Montipora mollis",115.319999695,-31,NA,"z"
"Montipora mollis",115.75,-32.0666,NA,"z"
"Montipora mollis",115.86000061,-31.9500007629,1.5,"z"
"Montipora mollis",115.86000061,-31.9500007629,1.5,"z"
"Montipora mollis",115.75,-31.8333,NA,"z"
"Montipora mollis",115.519996643,-32,3,"z"
"Montipora mollis",115.5169,-32.0327,NA,"z"
"Montipora mollis",115.3167,-31,NA,"z"
"Montipora mollis",115.519996643,-32,3,"z"
"Montipora mollis",115.5,-32,NA,"z"
"Montipora mollis",115.519996643,-32,3,"z"
"Montipora mollis",115.519996643,-32,3,"z"
"Montipora mollis",115.519996643,-32,3,"z"
"Montipora mollis",115.5,-32,NA,"z"
"Montipora mollis",115.5328,-32.0327,NA,"z"
"Montipora mollis",115.75,-32.0600013733,2,"z"
"Montipora mollis",115.5328,-32.0327,NA,"z"
"Montipora mollis",115.319999695,-33.6300010681,20,"z"
"Montipora mollis",159.059,-31.547,NA,"z"
"Montipora mollis",115.519996643,-32,3,"z"
"Montipora mollis",115.4167,-31.0833,NA,"z"
"Montipora spongodes",159.15,-31.46667,NA,"z"
"Montipora spongodes",159.15,-31.466,NA,"z"
"Montipora spongodes",159.15,-31.46667,NA,"z"
"Montipora spumosa",159.066,-31.533,NA,"z"
"Montipora spumosa",159.066,-31.533,NA,"z"
"Montipora spumosa",159.066,-31.533,NA,"z"
"Montipora tuberculosa",159.066,-31.533,NA,"z"
"Montipora tuberculosa",21.116667,-55.533333,NA,"z"
"Montipora tuberculosa",159.066,-31.533,NA,"z"
"Montipora tuberculosa",159.066,-31.533,NA,"z"
"Montipora turgescens",-178.9,-31.433333,20,"z"
"Montipora turtlensis",159.15,-31.46667,NA,"z"
"Montipora turtlensis",159.15,-31.466,NA,"z"
"Montipora venosa",159.08333,-31.55,NA,"z"
"Montipora venosa",159.15,-31.466,NA,"z"
"Montipora venosa",159.15,-31.46667,NA,"z"
"Montipora venosa",159.15,-31.46667,NA,"z"
"Montipora verrucosa",21.116667,-55.533333,NA,"z"
"Montipora verrucosa",21.1166667938,-55.5333328247,NA,"z"
"Mycedium elephantotus",159.0679932,-31.51499939,10,"z"
"Mycedium elephantotus",21.1166667938,-55.5333328247,NA,"z"
"Mycedium elephantotus",159.067993164,-31.5149993896,10,"z"
"Mycedium elephantotus",115.5667,-32,NA,"z"
"Mycedium elephantotus",159.066,-31.533,NA,"z"
"Mycedium elephantotus",21.116667,-55.533333,NA,"z"
"Mycedium elephantotus",10.9196,42.369,19.1,"z"
"Mycedium elephantotus",159.061,-31.539,NA,"z"
"Oculina diffusa",-64.75,32.2700004578,NA,"ap"
"Oculina diffusa",-64.7799987793,32.3199996948,NA,"ap"
"Oculina diffusa",-86,34.766998291,NA,"ap"
"Oculina diffusa",-76.5833282471,34.4033317566,18,"ap"
"Oculina diffusa",-75.5,34.9329986572,NA,"ap"
"Oculina patagonica",8.5,44.2799987793,3,"ap"
"Oculina patagonica",-55.939999,-34.349998,NA,"ap"
"Oculina valenciennesi",-64.7200012207,32.3300018311,4.5,"ap"
"Oculina valenciennesi",-64.75,32.3330001831,NA,"ap"
"Oculina valenciennesi",-64.75,32.3330001831,NA,"ap"
"Oculina varicosa",-64.7799987793,32.3199996948,NA,"ap"
"Oculina varicosa",-78.8227767944,32.5088882446,47.25,"ap"
"Oculina varicosa",-78.8228,32.5089,47.5,"ap"
"Oculina varicosa",-78.5638885498,32.5666694641,99.5,"ap"
"Oculina varicosa",-64.7200012207,32.3300018311,9,"ap"
"Oculina varicosa",-76.0299987792969,34.25,128,"ap"
"Orbicella annularis",-64.75,32.3330001831,NA,"z"
"Orbicella annularis",-64.6855,32.32716,68,"z"
"Orbicella annularis",-64.75,32.2700004578,NA,"z"
"Oulastrea crispata",139.830001831,34.9500007629,NA,"z"
"Oulastrea crispata",136.699996948,34.2799987793,NA,"z"
"Oulastrea crispata",136.699996948,33.4500007629,NA,"z"
"Oulastrea crispata",136.699996948,34.2799987793,NA,"z"
"Oulastrea crispata",135.369995117,33.7799987793,NA,"z"
"Oulastrea crispata",133.919998169,33.5,NA,"z"
"Oulastrea crispata",130.669998169,31,NA,"z"
"Oulastrea crispata",135.369995117,33.7799987793,NA,"z"
"Oulastrea crispata",130.029998779,32.5,NA,"z"
"Oulastrea crispata",132.880004883,32.7799987793,NA,"z"
"Oulastrea crispata",135.369995117,33.7799987793,NA,"z"
"Oulophyllia bennettae",159.066,-31.533,NA,"z"
"Oulophyllia bennettae",159.066,-31.533,NA,"z"
"Oulophyllia crispa",132.880004883,32.7799987793,NA,"z"
"Oulophyllia crispa",129.830001831,31.7800006866,NA,"z"
"Oulophyllia crispa",21.116667,-55.533333,NA,"z"
"Oulophyllia crispa",130.300003052,31.25,NA,"z"
"Oulophyllia crispa",131.380004883,31.4500007629,NA,"z"
"Oulophyllia crispa",21.1166667938,-55.5333328247,NA,"z"
"Oxypora lacera",21.116667,-55.533333,NA,"z"
"Oxypora lacera",21.1166667938,-55.5333328247,NA,"z"
"Oxypora lacera",159.083,-31.55,NA,"z"
